time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
72.0,"(56.91276207495044, 52.76254200604048)","(227.5136625923353, 95.6981581149664)","(1102.8775827997383, 182.95164716138962)","(866.1200605759834, 58.96941796073499)","(334.3495181744811, 845.0587874194259)","(62.978300374709065, 580.615485408574)","(20.750144334711496, 687.963545647079)","(615.6848974966523, 524.4934663684044)","(995.3820180942407, 710.0787705312769)","(871.5896479346208, 928.3567146066081)"
73.0,"(56.85819826457569, 52.75872929601028)","(227.6460942793736, 95.68966732439158)","(1103.1031948857396, 182.89688892558266)","(866.1799569277213, 59.21213678375558)","(334.45749978782396, 844.8333102117532)","(63.20289826121652, 580.7252842672948)","(20.891393613037938, 687.9037279188435)","(615.691473009169, 524.6559990365623)","(995.5001080037695, 710.2883766786205)","(871.4366996949476, 928.299931033575)"
74.0,"(56.80390727325281, 52.75493564953023)","(227.77786380797676, 95.68121898776963)","(1103.3276789113108, 182.84240448095474)","(866.2398532794591, 59.45485560677618)","(334.56548140116683, 844.6078330040805)","(63.42749614772397, 580.8350831260155)","(21.03193664497275, 687.8442092792493)","(615.6980156441232, 524.8177190413795)","(995.6176074637506, 710.4969347952274)","(871.2845161964729, 928.2434313784072)"
75.0,"(56.74988773688655, 52.75116097128258)","(227.90897448893688, 95.67281289283078)","(1103.5510405167543, 182.78819245854996)","(866.299749631197, 59.697574429796774)","(334.6734630145097, 844.3823557964078)","(63.652094034231425, 580.9448819847363)","(21.171776961747884, 687.784988232853)","(615.7045255659026, 524.9786304461726)","(995.7345194264318, 710.7044501212513)","(871.1330936154905, 928.1872142215152)"
76.0,"(56.696138298202115, 52.74740516642617)","(228.03942961649219, 95.66444882836662)","(1103.7732853141704, 182.7342514962572)","(866.3596459829348, 59.94029325281737)","(334.7814446278526, 844.156878588735)","(63.87669192073888, 581.054680843457)","(21.310918076939146, 687.7260632916888)","(615.7110029380731, 525.1387372939417)","(995.8508468292996, 710.9109278706451)","(870.982428147413, 928.1312781504076)"
77.0,"(56.642657606711104, 52.74366814059404)","(228.16923246840972, 95.65612658422478)","(1103.9944188875995, 182.68058023877592)","(866.4195423346727, 60.183012075837965)","(334.88942624119545, 843.9314013810623)","(64.10128980724633, 581.1644797021778)","(21.44936348655445, 687.6674329752303)","(615.7174479233827, 525.298043607472)","(995.9665925951531, 711.1163732312918)","(870.8325160066759, 928.0756217596556)"
78.0,"(56.58944431867755, 52.73994979989107)","(228.29838630606767, 95.64784595130365)","(1104.2144467931614, 182.62717733758203)","(866.4794386864105, 60.42573089885856)","(334.9974078545383, 843.7059241733896)","(64.32588769375378, 581.2742785608986)","(21.587116669121677, 687.6090958103541)","(615.7238606837658, 525.4565533894346)","(996.0817596321773, 711.3207913651354)","(870.6833534266425, 928.0202436508573)"
79.0,"(56.536497097084165, 52.73625005089162)","(228.42689437453734, 95.63960672154714)","(1104.4333745591955, 182.57404145089413)","(866.5393350381484, 60.668449721879156)","(335.10538946788125, 843.4804469657169)","(64.55048558026124, 581.3840774196193)","(21.72418108577607, 687.5510503313023)","(615.7302413803469, 525.6142706224874)","(996.1963508340164, 711.5241874083097)","(870.5349366595093, 927.965142432603)"
80.0,"(56.483814611598746, 52.73256880063716)","(228.55475990266464, 95.6314086879394)","(1104.6512076863996, 182.52117124363966)","(866.5992313898862, 60.91116854489975)","(335.2133710812242, 843.2549697580441)","(64.77508346676869, 581.49387627834)","(21.86056018034719, 687.4932950796458)","(615.7365901734452, 525.771199269375)","(996.3103690798463, 711.7265664712681)","(870.3872619762118, 927.9103167204399)"
81.0,"(56.431395538540755, 52.72890595663397)","(228.68198610315133, 95.6232516444997)","(1104.8679516479676, 182.46856538742145)","(866.659127741624, 61.15388736792035)","(335.3213526945671, 843.0294925503714)","(64.99968135327615, 581.6036751370608)","(21.996257379445453, 687.4358286042476)","(615.742907222578, 525.9273432730281)","(996.423817234447, 711.9279336389118)","(870.2403256663307, 927.8557651368377)"
82.0,"(56.37923856084805, 52.7252614268508)","(228.80857617263558, 95.6151353862772)","(1105.0836118897278, 182.41622256048433)","(866.7190240933619, 61.39660619094094)","(335.42933430791004, 842.8040153426987)","(65.2242792397836, 581.7134739957816)","(22.131276092548227, 687.3786494612264)","(615.7491926864651, 526.082706556663)","(996.5366981482748, 712.1282939707172)","(870.094124037999, 927.8014863111536)"
83.0,"(56.32734236804381, 52.721635119716545)","(228.9345332917724, 95.60705970934582)","(1105.2981938302792, 182.3641414476819)","(866.7789204450997, 61.63932501396154)","(335.53731592125297, 842.578538135026)","(65.44887712629105, 581.8232728545023)","(22.265619712085485, 687.3217562139203)","(615.7554467230328, 526.2372930238796)","(996.6490146575335, 712.3276525008637)","(869.948653417809, 927.7474788795978)"
84.0,"(56.27570565620359, 52.71802694411796)","(229.05986062531355, 95.59902441079909)","(1105.5117028611278, 182.31232074044348)","(866.8388167968376, 61.882043836982135)","(335.6452975345959, 842.3530609273532)","(65.6734750127985, 581.9330717132231)","(22.399291613525058, 687.2651474328507)","(615.7616694894176, 526.3911065587602)","(996.7607695842458, 712.5260142383594)","(869.80391015072, 927.6937414851998)"
85.0,"(56.22432712792257, 52.71443680939737)","(229.18456132218697, 95.59102928874509)","(1105.7241443468222, 182.26075913674126)","(866.8987131485754, 62.12476266000273)","(335.7532791479388, 842.1275837196805)","(65.89807289930596, 582.0428705719438)","(22.532295155457433, 687.2088216956864)","(615.7678611419706, 526.5441510259664)","(996.8719657363246, 712.7233841671676)","(869.6598905999664, 927.6402727777738)"
86.0,"(56.17320549228296, 52.71086462535038)","(229.30863851557604, 95.58307414230137)","(1105.935523625088, 182.20945534105755)","(866.9586095003133, 62.367481483023326)","(335.86126076128176, 841.9021065120078)","(66.12267078581341, 582.1526694306646)","(22.664633679680147, 687.152777587208)","(615.7740218362608, 526.6964302708366)","(996.9826059076429, 712.9197672463318)","(869.5165911469666, 927.5870714138849)"
87.0,"(56.12233946482154, 52.70731030222363)","(229.43209532299815, 95.57515877158987)","(1106.1458460069625, 182.15840806435227)","(867.0185058520511, 62.61020030604392)","(335.9692423746247, 841.676629304335)","(66.34726867232087, 582.2624682893853)","(22.796310511281746, 687.097013699272)","(615.7801517270794, 526.8479481194823)","(997.0926928781047, 713.1151684101002)","(869.3740081912317, 927.5341360568156)"
88.0,"(56.071727767497435, 52.703773750712514)","(229.55493484638316, 95.56728297773192)","(1106.3551167769276, 182.1076160240305)","(867.078402203789, 62.85291912906452)","(336.0772239879676, 841.4511520966623)","(66.57186655882832, 582.3722671481061)","(22.927328958725337, 687.0415286307756)","(615.786250968444, 526.9987083788849)","(997.2022294137141, 713.3095925680497)","(869.2321381502755, 927.4814653765314)"
89.0,"(56.02136912865995, 52.700254881958955)","(229.67716017215125, 95.55944656284326)","(1106.563341193043, 182.05707794391034)","(867.1382985555268, 63.09563795208511)","(336.18520560131054, 841.2256748889896)","(66.79646444533577, 582.4820660068268)","(23.05769231393171, 686.9863209876218)","(615.7923197136018, 527.1487148369905)","(997.3112182666456, 713.5030446052094)","(869.0909774595242, 927.4290580496488)"
90.0,"(55.97126228301665, 52.69675360754916)","(229.79877437129048, 95.55164933002905)","(1106.7705244870779, 182.00679255419078)","(867.1981949072647, 63.33835677510571)","(336.29318721465347, 841.0001976813169)","(67.02106233184323, 582.5918648655476)","(23.187403852362053, 686.9313893826836)","(615.7983581150338, 527.2979712628055)","(997.4196621753124, 713.6955293821834)","(868.9505225722265, 927.3769127594005)"
91.0,"(55.97024836939396, 52.70273305176298)","(229.919780499434, 95.54389108337891)","(1106.9766718646424, 181.95675859141983)","(867.2580912590025, 63.581075598126304)","(336.4011688279964, 840.7747204736442)","(67.24566021835068, 582.7016637242683)","(23.316466833100243, 686.8767324357702)","(615.8043663244587, 527.4464814064914)","(997.5275638644358, 713.8870517352725)","(868.8107699593654, 927.3250281956035)"
92.0,"(55.998748930822345, 52.74907207677814)","(230.04018159693683, 95.53617162796202)","(1107.1817885053192, 181.90697479846273)","(867.3179876107404, 63.8237944211469)","(336.50915044133933, 840.5492432659714)","(67.47025810485813, 582.8114625829891)","(23.44488449893474, 686.8223487735913)","(615.8103444928364, 527.594248999459)","(997.6349260451136, 714.0776164765962)","(868.6717161095686, 927.2734030546255)"
93.0,"(56.0567661649845, 52.83576907536392)","(230.15998068895215, 95.52849076982221)","(1107.3858795627925, 181.8574399244704)","(867.3778839624782, 64.0665132441675)","(336.61713205468226, 840.3237660582987)","(67.69485599136559, 582.9212614417098)","(23.572660076440066, 686.7682370297234)","(615.8162927703722, 527.7412777544616)","(997.7417514148881, 714.2672283942132)","(868.5333575290208, 927.2220360393524)"
94.0,"(56.144302273843685, 52.962822436974896)","(230.27918078550738, 95.5208483159731)","(1107.5889501649785, 181.80815272484807)","(867.4377803142161, 64.30923206718809)","(336.7251136680252, 840.098288850626)","(67.91945387787304, 583.0310603004306)","(23.699796776057866, 686.7143958445748)","(615.8222113065203, 527.8875713656894)","(997.8480426578136, 714.4558922522422)","(868.3956907413757, 927.1709258591555)"
95.0,"(56.26135946642639, 53.13023054571417)","(230.39778488157984, 95.51324407439323)","(1107.7910054141537, 181.75911196122382)","(867.4976766659539, 64.55195089020869)","(336.83309528136806, 839.8728116429533)","(68.14405176438049, 583.1408591591513)","(23.826297792177577, 686.660823865352)","(615.8281002499878, 528.0331335088609)","(997.9538024445245, 714.6436127909809)","(868.2587122876688, 927.1200712298597)"
96.0,"(56.40542138253271, 53.33454932685721)","(230.51579595717195, 95.50567785402126)","(1107.9920503870828, 181.7103164014177)","(867.5575730176918, 64.79466971322928)","(336.941076894711, 839.6473344352805)","(68.36864965088795, 583.2506580178721)","(23.95216630321669, 686.6075197460252)","(615.8339597487378, 528.1779678413167)","(998.0590334323019, 714.830394727026)","(868.1224187262304, 927.0694708737104)"
97.0,"(56.549483298639025, 53.538868108000244)","(230.6332169773861, 95.49814946475115)","(1108.1920901351475, 181.66176481941062)","(867.6174693694296, 65.03738853624988)","(337.0490585080539, 839.4218572276078)","(68.5932475373954, 583.3604568765928)","(24.077405471700605, 686.5544821472951)","(615.8397899499942, 528.3220780021101)","(998.1637382651404, 715.0162427533909)","(867.9868066325993, 927.0191235193419)"
98.0,"(56.69354521474534, 53.74318688914328)","(230.75005089249916, 95.4906587174274)","(1108.3911296844717, 181.61345599531356)","(867.6773657211675, 65.28010735927047)","(337.15704012139685, 839.1963800199351)","(68.81784542390285, 583.4702557353136)","(24.2020184443421, 686.5017097365586)","(615.8455910002442, 528.4654676120995)","(998.2679195738147, 715.201161539624)","(867.8518725994363, 926.9690279017451)"
99.0,"(56.83760713085166, 53.94750567028632)","(230.86630063803668, 95.48320542384026)","(1108.5891740360494, 181.56538871533698)","(867.7372620729053, 65.52282618229107)","(337.2650217347398, 838.9709028122624)","(69.0424433104103, 583.5800545940343)","(24.32600835212039, 686.4492011878758)","(615.851363045243, 528.608140274039)","(998.3715799759456, 715.3851557319258)","(867.7176132364391, 926.9191827622363)"
100.0,"(56.981669046957975, 54.151824451429356)","(230.98196913484648, 95.47578939672105)","(1108.786228165869, 181.51756177176028)","(867.7971584246432, 65.76554500531167)","(337.3730033480827, 838.7454256045896)","(69.26704119691776, 583.6898534527551)","(24.449378310359787, 686.3969551819364)","(615.8571062300168, 528.7500995726688)","(998.4747220760659, 715.5682299532662)","(867.584025170257, 926.8695868484251)"
101.0,"(57.12573096306429, 54.35614323257239)","(231.09705928917225, 95.46841044973745)","(1108.9822970250398, 181.4699739629015)","(867.857054776381, 66.00826382833226)","(337.48098496142563, 838.5199483969169)","(69.49163908342521, 583.7996523114758)","(24.572131418807988, 686.3449704060267)","(615.8628206988667, 528.8913490748055)","(998.5773484656855, 715.7503888034998)","(867.4511050444057, 926.8202389141829)"
102.0,"(57.26979287917061, 54.56046201371543)","(231.2115739927264, 95.46106839748876)","(1109.1773855399147, 181.422624093087)","(867.9169511281189, 66.25098265135286)","(337.58896657476856, 838.2944711892442)","(69.71623696993267, 583.9094511701966)","(24.69427076171395, 686.2932455539966)","(615.8685065953723, 529.0318923294315)","(998.6794617233571, 715.9316368594823)","(867.3188495191837, 926.771137719612)"
103.0,"(57.413854795276926, 54.76478079485847)","(231.32551612276276, 95.45376305550131)","(1109.3714986122152, 181.37551097262156)","(867.9768474798567, 66.49370147437345)","(337.6969481881115, 838.0689939815715)","(69.94083485644012, 584.0192500289173)","(24.815799407905377, 686.2417793262266)","(615.8741640623955, 529.1717328677843)","(998.7810644147403, 716.1119786751849)","(867.1872552715878, 926.722282031014)"
104.0,"(57.55791671138324, 54.969099576001504)","(231.43888854214896, 95.4464942402238)","(1109.5646411191542, 181.32863341775845)","(868.0367438315945, 66.73642029739405)","(337.8049298014544, 837.8435167738987)","(70.16543274294757, 584.1290488876381)","(24.93672041086585, 686.1905704295955)","(615.8797932420836, 529.3108742034453)","(998.8821590926666, 716.2914187818089)","(867.0563189952298, 926.6736706208588)"
105.0,"(57.70197862748956, 55.17341835714454)","(231.5516940994382, 95.43926176902268)","(1109.7568179135585, 181.28199025066965)","(868.0966401833324, 66.97913912041464)","(337.91291141479735, 837.618039566226)","(70.39003062945503, 584.2388477463588)","(25.05703680881152, 686.1396175774476)","(615.8853942758732, 529.4493198324282)","(998.9827482972032, 716.4699616878999)","(866.9260374002537, 926.6253022677546)"
106.0,"(57.846040543595876, 55.37773713828758)","(231.663935628941, 95.43206546017757)","(1109.9480338239907, 181.2355802994163)","(868.1565365350702, 67.22185794343524)","(338.0208930281403, 837.3925623585533)","(70.61462851596248, 584.3486466050796)","(25.176751624767462, 686.0889194895603)","(615.8909673044939, 529.587073233266)","(999.0828345557172, 716.6476118794603)","(866.7964072132525, 926.5771757564158)"
107.0,"(57.99010245970219, 55.582055919430616)","(231.7756159507963, 95.42490513287667)","(1110.1382936548707, 181.18940239791922)","(868.2164328868081, 67.46457676645583)","(338.1288746414832, 837.1670851508806)","(70.83922640246993, 584.4584454638003)","(25.295867866643626, 686.0384748921125)","(615.8965124679714, 529.7241378670997)","(999.1824203829386, 716.824373820063)","(866.6674251771861, 926.5292898776338)"
108.0,"(58.13416437580851, 55.78637470057365)","(231.8867378710423, 95.4177806072123)","(1110.3276021865963, 181.14345538592963)","(868.2763292385459, 67.70729558947643)","(338.23685625482614, 836.9416079432078)","(71.06382428897739, 584.5682443225211)","(25.414388527310408, 685.9882825176519)","(615.9020299056316, 529.8605171777642)","(999.2815082810239, 717.0002519509627)","(866.5390880513003, 926.4816434282457)"
