time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
14.0,"(113.39171918526662, 52.01640279544698)","(1381.0806479162536, 156.23171416772178)","(1140.3704348034282, 353.6912871439822)","(1274.6368113876572, 229.47908801403898)","(20.64258687413561, 852.9631013563614)","(888.1415786721494, 756.3050634633428)","(141.34374600423908, 343.4957161488256)","(805.7821473101493, 136.66186072248937)","(114.50358656872046, 143.93736856206266)","(1202.8794069550845, 229.80336465245222)"
15.0,"(113.22554072152765, 52.203177307062866)","(1380.922922559617, 156.42567991695063)","(1140.6085980831729, 353.76730195952024)","(1274.527031253659, 229.70369505350865)","(20.870776183118828, 852.8609757510229)","(888.2404928820832, 756.534663069338)","(141.54672592506634, 343.34977385974884)","(805.8396742483106, 136.9051520116589)","(114.25407955634789, 143.92167618248172)","(1202.88134971749, 230.05335710368672)"
16.0,"(113.05936225778868, 52.38995181867875)","(1380.7651972029805, 156.61964566617948)","(1140.8467613629175, 353.84331677505827)","(1274.417251119661, 229.92830209297833)","(21.098965492102046, 852.7588501456844)","(888.339407092017, 756.7642626753332)","(141.7497058458936, 343.2038315706721)","(805.897201186472, 137.14844330082846)","(114.00457254397531, 143.90598380290078)","(1202.8832924798953, 230.30334955492123)"
17.0,"(112.8931837940497, 52.57672633029464)","(1380.607471846344, 156.81361141540833)","(1141.0849246426621, 353.9193315905963)","(1274.3074709856628, 230.152909132448)","(21.327154801085264, 852.6567245403459)","(888.4383213019509, 756.9938622813283)","(141.95268576672086, 343.05788928159535)","(805.9547281246333, 137.391734589998)","(113.75506553160274, 143.89029142331984)","(1202.8852352423007, 230.55334200615573)"
18.0,"(112.72700533031073, 52.76350084191053)","(1380.4497464897074, 157.00757716463718)","(1141.3230879224068, 353.99534640613433)","(1274.1976908516647, 230.37751617191768)","(21.555344110068482, 852.5545989350073)","(888.5372355118847, 757.2234618873235)","(142.15566568754812, 342.9119469925186)","(806.0122550627947, 137.63502587916756)","(113.50555851923016, 143.8745990437389)","(1202.8871780047061, 230.80333445739024)"
19.0,"(112.56082686657176, 52.95027535352642)","(1380.2920211330709, 157.20154291386604)","(1141.5612512021514, 354.07136122167236)","(1274.0879107176665, 230.60212321138735)","(21.7835334190517, 852.4524733296688)","(888.6361497218185, 757.4530614933187)","(142.35864560837538, 342.76600470344187)","(806.069782000956, 137.8783171683371)","(113.25605150685759, 143.85890666415796)","(1202.8891207671115, 231.05332690862474)"
20.0,"(112.39464840283279, 53.13704986514231)","(1380.1342957764343, 157.3955086630949)","(1141.799414481896, 354.1473760372104)","(1273.9781305836684, 230.82673025085703)","(22.01172272803492, 852.3503477243303)","(888.7350639317523, 757.6826610993139)","(142.56162552920264, 342.6200624143651)","(806.1273089391174, 138.12160845750665)","(113.00654449448501, 143.84321428457702)","(1202.891063529517, 231.30331935985924)"
21.0,"(112.22846993909381, 53.323824376758196)","(1379.9765704197978, 157.58947441232374)","(1142.0375777616407, 354.2233908527484)","(1273.8683504496703, 231.0513372903267)","(22.239912037018136, 852.2482221189917)","(888.8339781416861, 757.9122607053091)","(142.7646054500299, 342.4741201252884)","(806.1848358772787, 138.3648997466762)","(112.75703748211244, 143.82752190499608)","(1202.8930062919223, 231.55331181109375)"
22.0,"(112.06229147535484, 53.51059888837408)","(1379.8188450631612, 157.7834401615526)","(1142.2757410413853, 354.29940566828645)","(1273.7585703156722, 231.27594432979637)","(22.468101346001355, 852.1460965136532)","(888.9328923516199, 758.1418603113043)","(142.96758537085717, 342.32817783621164)","(806.2423628154401, 138.60819103584575)","(112.50753046973986, 143.81182952541513)","(1202.8949490543278, 231.80330426232825)"
23.0,"(111.89611301161587, 53.69737339998997)","(1379.6611197065247, 157.97740591078144)","(1142.51390432113, 354.3754204838245)","(1273.648790181674, 231.50055136926605)","(22.696290654984573, 852.0439709083147)","(889.0318065615537, 758.3714599172995)","(143.17056529168443, 342.1822355471349)","(806.2998897536014, 138.8514823250153)","(112.25802345736729, 143.7961371458342)","(1202.8968918167332, 232.05329671356276)"
24.0,"(111.7299345478769, 53.884147911605865)","(1379.5033943498881, 158.1713716600103)","(1142.7520676008746, 354.4514352993625)","(1273.539010047676, 231.72515840873572)","(22.92447996396779, 851.9418453029762)","(889.1307207714875, 758.6010595232947)","(143.3735452125117, 342.03629325805815)","(806.3574166917628, 139.09477361418485)","(112.00851644499471, 143.78044476625325)","(1202.8988345791386, 232.30328916479726)"
25.0,"(111.56375608413792, 54.07092242322175)","(1379.3456689932516, 158.36533740923915)","(1142.9902308806193, 354.52745011490055)","(1273.4292299136778, 231.9497654482054)","(23.15266927295101, 851.8397196976376)","(889.2296349814213, 758.8306591292899)","(143.57652513333895, 341.8903509689814)","(806.4149436299241, 139.3380649033544)","(111.75900943262214, 143.7647523866723)","(1202.900777341544, 232.55328161603177)"
26.0,"(111.39757762039895, 54.25769693483764)","(1379.187943636615, 158.559303158468)","(1143.228394160364, 354.6034649304386)","(1273.3194497796796, 232.17437248767507)","(23.380858581934227, 851.7375940922991)","(889.3285491913551, 759.0602587352851)","(143.7795050541662, 341.74440867990467)","(806.4724705680854, 139.58135619252394)","(111.50950242024956, 143.74906000709137)","(1202.9027201039494, 232.80327406726627)"
27.0,"(111.23139915665998, 54.444471446453534)","(1379.0302182799785, 158.75326890769685)","(1143.4665574401085, 354.6794797459766)","(1273.2096696456815, 232.39897952714475)","(23.609047890917445, 851.6354684869606)","(889.427463401289, 759.2898583412803)","(143.98248497499347, 341.5984663908279)","(806.5299975062468, 139.8246474816935)","(111.25999540787699, 143.73336762751043)","(1202.9046628663548, 233.05326651850078)"
28.0,"(111.065220692921, 54.63124595806943)","(1378.872492923342, 158.9472346569257)","(1143.7047207198532, 354.75549456151464)","(1273.0998895116834, 232.62358656661442)","(23.837237199900663, 851.533342881622)","(889.5263776112228, 759.5194579472754)","(144.18546489582073, 341.4525241017512)","(806.5875244444081, 140.06793877086304)","(111.01048839550441, 143.7176752479295)","(1202.9066056287602, 233.30325896973528)"
29.0,"(110.89904222918203, 54.818020469685315)","(1378.7147675667054, 159.14120040615455)","(1143.9428839995978, 354.83150937705267)","(1272.9901093776853, 232.8481936060841)","(24.06542650888388, 851.4312172762835)","(889.6252918211566, 759.7490575532706)","(144.388444816648, 341.30658181267444)","(806.6450513825695, 140.31123006003259)","(110.76098138313183, 143.70198286834855)","(1202.9085483911656, 233.5532514209698)"
30.0,"(110.73286376544306, 55.0047949813012)","(1378.5570422100689, 159.3351661553834)","(1144.1810472793425, 354.9075241925907)","(1272.8803292436871, 233.07280064555377)","(24.2936158178671, 851.329091670945)","(889.7242060310904, 759.9786571592658)","(144.59142473747525, 341.1606395235977)","(806.7025783207308, 140.55452134920213)","(110.51147437075926, 143.6862904887676)","(1202.910491153571, 233.8032438722043)"
31.0,"(110.56668530170408, 55.19156949291709)","(1378.3993168534323, 159.52913190461226)","(1144.419210559087, 354.98353900812873)","(1272.770549109689, 233.29740768502344)","(24.521805126850317, 851.2269660656065)","(889.8231202410242, 760.208256765261)","(144.7944046583025, 341.01469723452095)","(806.7601052588922, 140.79781263837168)","(110.26196735838668, 143.67059810918667)","(1202.9124339159764, 234.0532363234388)"
32.0,"(110.40050683796511, 55.37834400453298)","(1378.2415914967958, 159.7230976538411)","(1144.6573738388317, 355.05955382366676)","(1272.6607689756909, 233.52201472449312)","(24.749994435833536, 851.1248404602679)","(889.922034450958, 760.4378563712562)","(144.99738457912977, 340.8687549454442)","(806.8176321970535, 141.04110392754123)","(110.01246034601411, 143.65490572960573)","(1202.9143766783818, 234.3032287746733)"
33.0,"(110.23432837422614, 55.56511851614887)","(1378.0838661401592, 159.91706340306996)","(1144.8955371185764, 355.1355686392048)","(1272.5509888416927, 233.7466217639628)","(24.978183744816754, 851.0227148549294)","(890.0209486608918, 760.6674559772514)","(145.20036449995703, 340.72281265636747)","(806.8751591352149, 141.28439521671078)","(109.76295333364153, 143.6392133500248)","(1202.9163194407872, 234.5532212259078)"
34.0,"(110.06814991048716, 55.75189302776476)","(1377.9261407835227, 160.1110291522988)","(1145.133700398321, 355.2115834547428)","(1272.4412087076946, 233.97122880343247)","(25.20637305379997, 850.9205892495909)","(890.1198628708256, 760.8970555832466)","(145.4033444207843, 340.5768703672907)","(806.9326860733762, 141.52768650588033)","(109.51344632126896, 143.62352097044385)","(1202.9182622031926, 234.8032136771423)"
35.0,"(109.90197144674819, 55.938667539380646)","(1377.7684154268861, 160.30499490152766)","(1145.3718636780657, 355.28759827028085)","(1272.3314285736965, 234.19583584290214)","(25.43456236278319, 850.8184636442523)","(890.2187770807594, 761.1266551892418)","(145.60632434161155, 340.430928078214)","(806.9902130115375, 141.77097779504987)","(109.26393930889638, 143.6078285908629)","(1202.920204965598, 235.05320612837681)"
36.0,"(109.73579298300922, 56.12544205099653)","(1377.6106900702496, 160.49896065075652)","(1145.6100269578103, 355.3636130858189)","(1272.2216484396984, 234.42044288237182)","(25.662751671766408, 850.7163380389138)","(890.3176912906932, 761.356254795237)","(145.80930426243881, 340.28498578913724)","(807.0477399496989, 142.01426908421942)","(109.01443229652381, 143.59213621128197)","(1202.9221477280034, 235.30319857961132)"
37.0,"(109.56961451927025, 56.31221656261242)","(1377.452964713613, 160.69292639998537)","(1145.848190237555, 355.4396279013569)","(1272.1118683057002, 234.6450499218415)","(25.890940980749626, 850.6142124335753)","(890.416605500627, 761.5858544012322)","(146.01228418326608, 340.1390435000605)","(807.1052668878602, 142.25756037338897)","(108.76492528415123, 143.57644383170103)","(1202.9240904904088, 235.55319103084582)"
38.0,"(109.40343605553127, 56.498991074228314)","(1377.2952393569765, 160.88689214921422)","(1146.0863535172996, 355.51564271689494)","(1272.002088171702, 234.86965696131116)","(26.119130289732844, 850.5120868282368)","(890.5155197105609, 761.8154540072273)","(146.21526410409334, 339.99310121098375)","(807.1627938260216, 142.50085166255852)","(108.51541827177866, 143.5607514521201)","(1202.9260332528142, 235.80318348208033)"
39.0,"(109.2372575917923, 56.6857655858442)","(1377.13751400034, 161.08085789844307)","(1146.3245167970442, 355.591657532433)","(1271.892308037704, 235.09426400078084)","(26.347319598716062, 850.4099612228982)","(890.6144339204947, 762.0450536132225)","(146.4182440249206, 339.847158921907)","(807.2203207641829, 142.74414295172807)","(108.26591125940608, 143.54505907253915)","(1202.9279760152197, 236.05317593331483)"
40.0,"(109.07107912805333, 56.87254009746009)","(1376.9797886437034, 161.27482364767192)","(1146.5626800767889, 355.667672347971)","(1271.7825279037058, 235.3188710402505)","(26.57550890769928, 850.3078356175597)","(890.7133481304285, 762.2746532192177)","(146.62122394574786, 339.70121663283027)","(807.2778477023443, 142.9874342408976)","(108.0164042470335, 143.5293666929582)","(1202.929918777625, 236.30316838454934)"
41.0,"(108.90490066431435, 57.05931460907598)","(1376.8220632870668, 161.46878939690077)","(1146.8008433565335, 355.74368716350904)","(1271.6727477697077, 235.5434780797202)","(26.8036982166825, 850.2057100122212)","(890.8122623403623, 762.5042528252129)","(146.82420386657512, 339.5552743437535)","(807.3353746405056, 143.23072553006716)","(107.76689723466093, 143.51367431337727)","(1202.9318615400305, 236.55316083578384)"
42.0,"(108.73872220057538, 57.24608912069188)","(1376.6643379304303, 161.66275514612963)","(1147.0390066362781, 355.81970197904707)","(1271.5629676357096, 235.76808511918986)","(27.031887525665717, 850.1035844068826)","(890.9111765502961, 762.7338524312081)","(147.02718378740238, 339.4093320546768)","(807.392901578667, 143.4740168192367)","(107.51739022228836, 143.49798193379632)","(1202.9338043024359, 236.80315328701835)"
43.0,"(108.57254373683641, 57.432863632307765)","(1376.5066125737937, 161.85672089535848)","(1147.2771699160228, 355.8957167945851)","(1271.4531875017115, 235.99269215865954)","(27.260076834648935, 850.0014588015441)","(891.0100907602299, 762.9634520372033)","(147.23016370822964, 339.26338976560004)","(807.4504285168283, 143.71730810840626)","(107.26788320991578, 143.48228955421538)","(1202.9357470648413, 237.05314573825285)"
44.0,"(108.40636527309744, 57.61963814392365)","(1376.3488872171572, 162.05068664458733)","(1147.5153331957674, 355.97173161012313)","(1271.3434073677133, 236.2172991981292)","(27.488266143632153, 849.8993331962056)","(891.1090049701637, 763.1930516431985)","(147.4331436290569, 339.1174474765233)","(807.5079554549897, 143.9605993975758)","(107.0183761975432, 143.46659717463444)","(1202.9376898272467, 237.30313818948736)"
45.0,"(108.24018680935846, 57.806412655539546)","(1376.1911618605207, 162.24465239381618)","(1147.753496475512, 356.04774642566116)","(1271.2336272337152, 236.4419062375989)","(27.71645545261537, 849.7972075908671)","(891.2079191800975, 763.4226512491937)","(147.63612354988416, 338.97150518744655)","(807.565482393151, 144.20389068674535)","(106.76886918517063, 143.4509047950535)","(1202.939632589652, 237.55313064072186)"
46.0,"(108.07400834561949, 57.99318716715544)","(1376.033436503884, 162.43861814304503)","(1147.9916597552567, 356.1237612411992)","(1271.123847099717, 236.66651327706856)","(27.94464476159859, 849.6950819855285)","(891.3068333900313, 763.6522508551889)","(147.83910347071142, 338.8255628983698)","(807.6230093313123, 144.4471819759149)","(106.51936217279805, 143.43521241547256)","(1202.9415753520575, 237.80312309195637)"
47.0,"(107.90782988188052, 58.17996167877133)","(1375.8757111472476, 162.63258389227389)","(1148.2298230350013, 356.1997760567372)","(1271.014066965719, 236.89112031653823)","(28.172834070581807, 849.59295638019)","(891.4057475999651, 763.8818504611841)","(148.04208339153868, 338.67962060929307)","(807.6805362694737, 144.69047326508445)","(106.26985516042548, 143.41952003589162)","(1202.943518114463, 238.05311554319087)"
48.0,"(107.74165141814154, 58.366736190387215)","(1375.717985790611, 162.82654964150274)","(1148.467986314746, 356.27579087227525)","(1270.9042868317208, 237.1157273560079)","(28.401023379565025, 849.4908307748515)","(891.504661809899, 764.1114500671792)","(148.24506331236594, 338.5336783202163)","(807.738063207635, 144.933764554254)","(106.0203481480529, 143.40382765631068)","(1202.9454608768683, 238.30310799442537)"
49.0,"(107.57547295440257, 58.55351070200311)","(1375.5602604339745, 163.0205153907316)","(1148.7061495944906, 356.3518056878133)","(1270.7945066977227, 237.34033439547758)","(28.629212688548243, 849.388705169513)","(891.6035760198328, 764.3410496731744)","(148.4480432331932, 338.3877360311396)","(807.7955901457964, 145.17705584342355)","(105.77084113568033, 143.38813527672974)","(1202.9474036392737, 238.55310044565988)"
50.0,"(107.4092944906636, 58.740285213618996)","(1375.402535077338, 163.21448113996044)","(1148.9443128742353, 356.4278205033513)","(1270.6847265637246, 237.56494143494726)","(28.85740199753146, 849.2865795641744)","(891.7024902297666, 764.5706492791696)","(148.65102315402046, 338.24179374206284)","(807.8531170839577, 145.4203471325931)","(105.52133412330775, 143.3724428971488)","(1202.9493464016791, 238.80309289689438)"
51.0,"(107.24311602692462, 58.927059725234884)","(1375.2448097207014, 163.4084468891893)","(1149.18247615398, 356.50383531888934)","(1270.5749464297264, 237.78954847441693)","(29.08559130651468, 849.1844539588359)","(891.8014044397004, 764.8002488851648)","(148.85400307484772, 338.0958514529861)","(807.9106440221191, 145.66363842176264)","(105.27182711093518, 143.35675051756786)","(1202.9512891640845, 239.0530853481289)"
52.0,"(107.07693756318565, 59.11383423685077)","(1375.0870843640648, 163.60241263841814)","(1149.4206394337245, 356.5798501344274)","(1270.4651662957283, 238.0141555138866)","(29.313780615497897, 849.0823283534974)","(891.9003186496342, 765.02984849116)","(149.05698299567499, 337.94990916390935)","(807.9681709602804, 145.9069297109322)","(105.0223200985626, 143.34105813798692)","(1202.95323192649, 239.3030777993634)"
53.0,"(106.91075909944668, 59.30060874846666)","(1374.9293590074283, 163.796378387647)","(1149.6588027134692, 356.6558649499654)","(1270.3553861617302, 238.23876255335628)","(29.541969924481116, 848.9802027481588)","(891.999232859568, 765.2594480971552)","(149.25996291650225, 337.8039668748326)","(808.0256978984418, 146.15022100010174)","(104.77281308619003, 143.32536575840598)","(1202.9551746888953, 239.5530702505979)"
54.0,"(106.7445806357077, 59.48738326008255)","(1374.7716336507917, 163.99034413687585)","(1149.8969659932138, 356.73187976550344)","(1270.245606027732, 238.46336959282596)","(29.770159233464334, 848.8780771428203)","(892.0981470695018, 765.4890477031504)","(149.4629428373295, 337.65802458575587)","(808.0832248366031, 146.39351228927129)","(104.52330607381745, 143.30967337882504)","(1202.9571174513007, 239.8030627018324)"
55.0,"(106.57840217196873, 59.67415777169845)","(1374.6139082941552, 164.1843098861047)","(1150.1351292729585, 356.80789458104147)","(1270.135825893734, 238.68797663229563)","(29.998348542447552, 848.7759515374818)","(892.1970612794356, 765.7186473091456)","(149.66592275815677, 337.5120822966791)","(808.1407517747645, 146.63680357844083)","(104.27379906144488, 143.2939809992441)","(1202.9590602137062, 240.0530551530669)"
56.0,"(106.41222370822976, 59.860932283314334)","(1374.4561829375186, 164.37827563533355)","(1150.373292552703, 356.8839093965795)","(1270.0260457597358, 238.9125836717653)","(30.22653785143077, 848.6738259321432)","(892.2959754893694, 765.9482469151408)","(149.86890267898403, 337.3661400076024)","(808.1982787129258, 146.88009486761038)","(104.0242920490723, 143.27828861966316)","(1202.9610029761116, 240.3030476043014)"
57.0,"(106.24604524449079, 60.04770679493022)","(1374.298457580882, 164.5722413845624)","(1150.6114558324477, 356.9599242121175)","(1269.9162656257377, 239.13719071123498)","(30.454727160413988, 848.5717003268047)","(892.3948896993032, 766.177846521136)","(150.0718825998113, 337.22019771852564)","(808.2558056510871, 147.12338615677993)","(103.77478503669973, 143.26259624008222)","(1202.962945738517, 240.55304005553592)"
58.0,"(106.07986678075181, 60.234481306546115)","(1374.1407322242455, 164.76620713379126)","(1150.8496191121924, 357.03593902765556)","(1269.8064854917395, 239.36179775070465)","(30.682916469397206, 848.4695747214662)","(892.493803909237, 766.4074461271312)","(150.27486252063855, 337.0742554294489)","(808.3133325892485, 147.36667744594948)","(103.52527802432715, 143.24690386050128)","(1202.9648885009224, 240.80303250677042)"
59.0,"(105.91368831701284, 60.42125581816201)","(1373.983006867609, 164.9601728830201)","(1151.087782391937, 357.1119538431936)","(1269.6967053577414, 239.58640479017433)","(30.911105778380424, 848.3674491161277)","(892.5927181191709, 766.6370457331263)","(150.4778424414658, 336.92831314037215)","(808.3708595274098, 147.60996873511903)","(103.27577101195457, 143.23121148092034)","(1202.9668312633278, 241.05302495800493)"
60.0,"(105.74750985327387, 60.6080303297779)","(1373.8252815109724, 165.15413863224896)","(1151.3259456716817, 357.1879686587316)","(1269.5869252237433, 239.811011829644)","(31.139295087363642, 848.2653235107891)","(892.6916323291047, 766.8666453391215)","(150.68082236229307, 336.7823708512954)","(808.4283864655712, 147.85326002428857)","(103.026263999582, 143.2155191013394)","(1202.9687740257332, 241.30301740923943)"
61.0,"(105.5813313895349, 60.794804841393784)","(1373.667556154336, 165.3481043814778)","(1151.5641089514263, 357.26398347426965)","(1269.4771450897451, 240.03561886911368)","(31.36748439634686, 848.1631979054506)","(892.7905465390385, 767.0962449451167)","(150.88380228312033, 336.63642856221867)","(808.4859134037325, 148.09655131345812)","(102.77675698720942, 143.19982672175846)","(1202.9707167881386, 241.55300986047394)"
62.0,"(105.41515292579592, 60.98157935300967)","(1373.5098307976994, 165.54207013070666)","(1151.802272231171, 357.3399982898077)","(1269.367364955747, 240.26022590858335)","(31.59567370533008, 848.0610723001121)","(892.8894607489723, 767.3258445511119)","(151.0867822039476, 336.4904862731419)","(808.5434403418939, 148.33984260262767)","(102.52724997483685, 143.18413434217752)","(1202.972659550544, 241.80300231170844)"
63.0,"(105.24897446205695, 61.16835386462556)","(1373.3521054410628, 165.7360358799355)","(1152.0404355109156, 357.4160131053457)","(1269.2575848217489, 240.48483294805303)","(31.823863014313297, 847.9589466947735)","(892.9883749589061, 767.5554441571071)","(151.28976212477485, 336.3445439840652)","(808.6009672800552, 148.58313389179722)","(102.27774296246427, 143.16844196259657)","(1202.9746023129494, 242.05299476294294)"
64.0,"(105.08279599831798, 61.355128376241446)","(1373.1943800844263, 165.93000162916437)","(1152.2785987906602, 357.49202792088374)","(1269.1478046877507, 240.7094399875227)","(32.052052323296515, 847.856821089435)","(893.0872891688399, 767.7850437631023)","(151.4927420456021, 336.19860169498844)","(808.6584942182166, 148.82642518096677)","(102.0282359500917, 143.15274958301563)","(1202.9765450753548, 242.30298721417745)"
65.0,"(104.916617534579, 61.54190288785733)","(1373.0366547277897, 166.12396737839322)","(1152.5167620704049, 357.5680427364218)","(1269.0380245537526, 240.93404702699237)","(32.28024163227973, 847.7546954840965)","(893.1862033787737, 768.0146433690975)","(151.69572196642937, 336.0526594059117)","(808.7160211563779, 149.0697164701363)","(101.77872893771912, 143.13705720343467)","(1202.9784878377602, 242.55297966541195)"
66.0,"(104.75043907084003, 61.72867739947322)","(1372.8789293711532, 166.31793312762207)","(1152.7549253501495, 357.6440575519598)","(1268.9282444197545, 241.15865406646205)","(32.50843094126295, 847.652569878758)","(893.2851175887075, 768.2442429750927)","(151.89870188725664, 335.90671711683495)","(808.7735480945393, 149.31300775930586)","(101.52922192534655, 143.12136482385372)","(1202.9804306001656, 242.80297211664646)"
67.0,"(104.58426060710106, 61.91545191108911)","(1372.7212040145166, 166.51189887685092)","(1152.9930886298941, 357.72007236749783)","(1268.8184642857564, 241.38326110593172)","(32.73662025024617, 847.5504442734194)","(893.3840317986413, 768.4738425810879)","(152.1016818080839, 335.7607748277582)","(808.8310750327006, 149.5562990484754)","(101.27971491297397, 143.10567244427276)","(1202.982373362571, 243.05296456788096)"
68.0,"(104.41808214336208, 62.102226422705)","(1372.56347865788, 166.70586462607977)","(1153.2312519096388, 357.79608718303587)","(1268.7086841517582, 241.6078681454014)","(32.96480955922939, 847.4483186680809)","(893.4829460085751, 768.703442187083)","(152.30466172891116, 335.61483253868147)","(808.8886019708619, 149.79959033764496)","(101.0302079006014, 143.08998006469182)","(1202.9843161249764, 243.30295701911547)"
69.0,"(104.25190367962311, 62.289000934320896)","(1372.4057533012435, 166.89983037530862)","(1153.4694151893834, 357.8721019985739)","(1268.59890401776, 241.83247518487107)","(33.192998868212605, 847.3461930627424)","(893.581860218509, 768.9330417930782)","(152.50764164973842, 335.4688902496047)","(808.9461289090233, 150.0428816268145)","(100.78070088822882, 143.07428768511085)","(1202.9862588873818, 243.55294947034997)"
70.0,"(104.08572521588414, 62.47577544593678)","(1372.248027944607, 167.09379612453748)","(1153.707578469128, 357.9481168141119)","(1268.489123883762, 242.05708222434075)","(33.42118817719582, 847.2440674574038)","(893.6807744284428, 769.1626413990734)","(152.71062157056568, 335.322947960528)","(809.0036558471846, 150.28617291598405)","(100.53119387585625, 143.0585953055299)","(1202.9882016497872, 243.80294192158448)"
71.0,"(103.91954675214517, 62.66254995755267)","(1372.0903025879704, 167.28776187376633)","(1153.9457417488727, 358.02413162964996)","(1268.3793437497638, 242.28168926381042)","(33.64937748617904, 847.1419418520653)","(893.7796886383766, 769.3922410050686)","(152.91360149139294, 335.17700567145124)","(809.061182785346, 150.5294642051536)","(100.28168686348367, 143.04290292594894)","(1202.9901444121926, 244.05293437281898)"
72.0,"(103.7533682884062, 62.849324469168565)","(1371.9325772313339, 167.48172762299518)","(1154.1839050286173, 358.100146445188)","(1268.2695636157657, 242.5062963032801)","(33.87756679516226, 847.0398162467268)","(893.8786028483104, 769.6218406110638)","(153.1165814122202, 335.0310633823745)","(809.1187097235073, 150.77275549432315)","(100.0321798511111, 143.027210546368)","(1202.992087174598, 244.3029268240535)"
73.0,"(103.58718982466722, 63.03609898078446)","(1371.7748518746973, 167.67569337222403)","(1154.422068308362, 358.176161260726)","(1268.1597834817676, 242.73090334274977)","(34.10575610414548, 846.9376906413883)","(893.9775170582442, 769.851440217059)","(153.31956133304746, 334.88512109329776)","(809.1762366616687, 151.0160467834927)","(99.78267283873852, 143.01151816678703)","(1202.9940299370035, 244.552919275288)"
74.0,"(103.42101136092825, 63.222873492400346)","(1371.6171265180608, 167.86965912145288)","(1154.6602315881066, 358.25217607626405)","(1268.0500033477695, 242.95551038221944)","(34.333945413128696, 846.8355650360497)","(894.076431268178, 770.0810398230542)","(153.52254125387472, 334.739178804221)","(809.23376359983, 151.25933807266225)","(99.53316582636594, 142.9958257872061)","(1202.9959726994089, 244.8029117265225)"
75.0,"(103.25483289718927, 63.40964800401623)","(1371.4594011614242, 168.06362487068174)","(1154.8983948678513, 358.3281908918021)","(1267.9402232137713, 243.18011742168912)","(34.562134722111914, 846.7334394307112)","(894.1753454781118, 770.3106394290494)","(153.72552117470198, 334.59323651514427)","(809.2912905379914, 151.5026293618318)","(99.28365881399337, 142.98013340762512)","(1202.9979154618143, 245.052904177757)"
76.0,"(103.0886544334503, 63.59642251563213)","(1371.3016758047877, 168.2575906199106)","(1155.136558147596, 358.4042057073401)","(1267.8304430797732, 243.4047244611588)","(34.79032403109513, 846.6313138253727)","(894.2742596880456, 770.5402390350446)","(153.92850109552924, 334.4472942260675)","(809.3488174761527, 151.74592065100134)","(99.0341518016208, 142.96444102804418)","(1202.9998582242197, 245.3028966289915)"
77.0,"(102.92247596971133, 63.783197027248015)","(1371.1439504481511, 168.45155636913944)","(1155.3747214273405, 358.48022052287814)","(1267.720662945775, 243.62933150062847)","(35.01851334007835, 846.5291882200341)","(894.3731738979794, 770.7698386410398)","(154.1314810163565, 334.3013519369908)","(809.406344414314, 151.9892119401709)","(98.78464478924822, 142.9487486484632)","(1203.001800986625, 245.552889080226)"
78.0,"(102.75629750597236, 63.9699715388639)","(1370.9862250915146, 168.6455221183683)","(1155.6128847070852, 358.5562353384162)","(1267.610882811777, 243.85393854009814)","(35.24670264906157, 846.4270626146956)","(894.4720881079132, 770.999438247035)","(154.33446093718376, 334.15540964791404)","(809.4638713524754, 152.23250322934044)","(98.53513777687564, 142.93305626888227)","(1203.0037437490305, 245.8028815314605)"
79.0,"(102.59011904223338, 64.1567460504798)","(1370.828499734878, 168.83948786759714)","(1155.8510479868298, 358.6322501539542)","(1267.5011026777788, 244.07854557956782)","(35.474891958044786, 846.3249370093571)","(894.571002317847, 771.2290378530301)","(154.53744085801102, 334.0094673588373)","(809.5213982906367, 152.47579451850999)","(98.28563076450307, 142.9173638893013)","(1203.005686511436, 246.05287398269502)"
80.0,"(102.42394057849441, 64.34352056209569)","(1370.6707743782415, 169.033453616826)","(1156.0892112665745, 358.70826496949223)","(1267.3913225437807, 244.3031526190375)","(35.703081267028004, 846.2228114040186)","(894.6699165277809, 771.4586374590253)","(154.74042077883828, 333.86352506976056)","(809.5789252287981, 152.71908580767953)","(98.0361237521305, 142.90167150972036)","(1203.0076292738413, 246.30286643392952)"
81.0,"(102.25776211475544, 64.53029507371159)","(1370.513049021605, 169.22741936605485)","(1156.327374546319, 358.78427978503026)","(1267.2815424097826, 244.52775965850716)","(35.93127057601122, 846.12068579868)","(894.7688307377147, 771.6882370650205)","(154.94340069966555, 333.7175827806838)","(809.6364521669594, 152.96237709684908)","(97.78661673975792, 142.8859791301394)","(1203.0095720362467, 246.55285888516403)"
82.0,"(102.09158365101646, 64.71706958532748)","(1370.3553236649684, 169.4213851152837)","(1156.5655378260637, 358.8602946005683)","(1267.1717622757844, 244.75236669797684)","(36.15945988499444, 846.0185601933415)","(894.8677449476485, 771.9178366710157)","(155.1463806204928, 333.57164049160707)","(809.6939791051208, 153.20566838601863)","(97.53710972738534, 142.87028675055845)","(1203.0115147986521, 246.80285133639853)"
83.0,"(101.92540518727749, 64.90384409694337)","(1370.1975983083319, 169.61535086451255)","(1156.8027101369335, 358.93599312756544)","(1267.0619821417863, 244.9769737374465)","(36.38764919397766, 845.916434588003)","(894.9666591575823, 772.1474362770109)","(155.34936054132007, 333.4256982025303)","(809.7515060432821, 153.44895967518818)","(97.28760271501277, 142.85459437097748)","(1203.0134575610575, 247.05284378763304)"
