time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
1907.0,"(1283.8004681618781, 205.61884398013856)","(436.5641799881292, 844.2600287855355)","(432.06806480459477, 131.02064301304554)","(995.5282390350294, 689.2851924057143)","(260.59024276369286, 364.45419827925053)","(765.9119868851033, 548.7713538977873)","(485.26132619668823, 717.1429170904172)","(84.48575551546043, 522.7539691042674)","(1355.0729132322656, 491.1410020194728)","(1107.5805669236559, 784.4306193415696)"
1908.0,"(1284.0074688585587, 205.75902497590374)","(436.5045063562647, 844.0172551097382)","(431.85033203062517, 130.8977917243283)","(995.3220607830588, 689.1438045405549)","(260.83111560646495, 364.38726343320695)","(766.0524269506777, 548.7524971282984)","(485.4835053424224, 717.0283028365008)","(84.35127040923715, 522.5432233897104)","(1355.2125486661043, 491.12529700937546)","(1107.336620703758, 784.375936238169)"
1909.0,"(1284.2144695552395, 205.89920597166892)","(436.4448327244002, 843.774481433941)","(431.6325992566555, 130.77494043561106)","(995.1158825310881, 689.0024166753956)","(261.07198844923704, 364.3203285871634)","(766.1921648159243, 548.7337346426569)","(485.7056844881566, 716.9136885825843)","(84.21678530301386, 522.3324776751534)","(1355.351485922774, 491.1096705243286)","(1107.09267448386, 784.3212531347683)"
1910.0,"(1284.42147025192, 206.0393869674341)","(436.38515909253573, 843.5317077581437)","(431.4148664826859, 130.65208914689381)","(994.9097042791175, 688.8610288102362)","(261.31286129200913, 364.2533937411198)","(766.3312039918447, 548.7150659694437)","(485.92786363389075, 716.7990743286679)","(84.08230019679058, 522.1217319605964)","(1355.48972849316, 491.09412217170694)","(1106.8487282639621, 784.2665700313677)"
1911.0,"(1284.6284709486008, 206.17956796319928)","(436.32548546067125, 843.2889340823465)","(431.1971337087163, 130.52923785817657)","(994.7035260271468, 688.7196409450769)","(261.5537341347812, 364.1864588950762)","(766.4695479718855, 548.6964906395965)","(486.1500427796249, 716.6844600747514)","(83.9478150905673, 521.9109862460394)","(1355.6272798506943, 491.0786515608484)","(1106.6047820440642, 784.211886927967)"
1912.0,"(1284.8354716452814, 206.31974895896445)","(436.26581182880676, 843.0461604065492)","(430.97940093474665, 130.40638656945933)","(994.4973477751762, 688.5782530799175)","(261.7946069775533, 364.11952404903263)","(766.6072002320261, 548.6780081863985)","(486.3722219253591, 716.569845820835)","(83.81332998434402, 521.7002405314825)","(1355.7641434514408, 491.06325830304417)","(1106.3608358241663, 784.1572038245664)"
1913.0,"(1285.0424723419621, 206.45992995472963)","(436.2061381969423, 842.803386730752)","(430.76166816077705, 130.2835352807421)","(994.2911695232056, 688.4368652147582)","(262.0354798203254, 364.05258920298905)","(766.744164230866, 548.6596181454665)","(486.5944010710933, 716.4552315669185)","(83.67884487812074, 521.4894948169255)","(1355.9003227341836, 491.04794201152896)","(1106.1168896042684, 784.1025207211658)"
1914.0,"(1285.2494730386427, 206.6001109504948)","(436.1464645650778, 842.5606130549547)","(430.54393538680745, 130.16068399202484)","(994.0849912712349, 688.2954773495989)","(262.2763526630975, 363.9856543569455)","(766.8804434097117, 548.6413200547393)","(486.81658021682745, 716.3406173130021)","(83.54435977189746, 521.2787491023685)","(1356.0358211205128, 491.0327023014713)","(1105.8729433843705, 784.0478376177651)"
1915.0,"(1285.4564737353235, 206.74029194626)","(436.0867909332133, 842.3178393791575)","(430.32620261283785, 130.0378327033076)","(993.8788130192643, 688.1540894844395)","(262.5172255058696, 363.9187195109019)","(767.0160411926631, 548.6231134544655)","(487.0387593625616, 716.2260030590857)","(83.40987466567418, 521.0680033878115)","(1356.1706420149103, 491.01753878996396)","(1105.6289971644726, 783.9931545143645)"
1916.0,"(1285.663474432004, 206.88047294202516)","(436.0271173013488, 842.0750657033602)","(430.10846983886825, 129.91498141459036)","(993.6726347672936, 688.0127016192802)","(262.7580983486417, 363.8517846648583)","(767.1509609866998, 548.6049978871932)","(487.2609385082958, 716.1113888051692)","(83.2753895594509, 520.8572576732545)","(1356.3047888048357, 491.00245109601417)","(1105.3850509445747, 783.9384714109639)"
1917.0,"(1285.8704751286846, 207.02065393779034)","(435.96744366948434, 841.832292027563)","(429.89073706489864, 129.79213012587311)","(993.466456515323, 687.8713137541208)","(262.9989711914138, 363.78484981881473)","(767.2852061817663, 548.5869728977573)","(487.48311765402997, 715.9967745512528)","(83.14090445322762, 520.6465119586975)","(1356.4382648608114, 490.9874388405341)","(1105.1411047246768, 783.8837883075632)"
1918.0,"(1286.0774758253654, 207.16083493355552)","(435.90777003761985, 841.5895183517657)","(429.67300429092904, 129.66927883715587)","(993.2602782633523, 687.7299258889615)","(263.23984403418586, 363.71791497277115)","(767.4187801508574, 548.5690380332685)","(487.70529679976414, 715.8821602973363)","(83.00641934700434, 520.4357662441405)","(1356.5710735365074, 490.9725016463314)","(1104.8971585047789, 783.8291052041626)"
1919.0,"(1286.284476522046, 207.3010159293207)","(435.84809640575537, 841.3467446759685)","(429.45527151695944, 129.54642754843863)","(993.0541000113817, 687.5885380238021)","(263.48071687695796, 363.6509801267276)","(767.5516862501031, 548.5511928431022)","(487.9274759454983, 715.7675460434199)","(82.87193424078106, 520.2250205295835)","(1356.7032181688248, 490.95763913809975)","(1104.653212284881, 783.774422100762)"
1920.0,"(1286.4914772187267, 207.44119692508588)","(435.7884227738909, 841.1039710001712)","(429.23753874298984, 129.4235762597214)","(992.8479217594111, 687.4471501586428)","(263.72158971973005, 363.584045280684)","(767.6839278188526, 548.5334368788866)","(488.1496550912325, 715.6529317895034)","(82.73744913455778, 520.0142748150265)","(1356.8347020779806, 490.9428509424093)","(1104.409266064983, 783.7197389973613)"
1921.0,"(1286.6984779154072, 207.58137792085105)","(435.7287491420264, 840.861197324374)","(429.01980596902024, 129.30072497100414)","(992.6417435074404, 687.3057622934834)","(263.96246256250214, 363.5171104346404)","(767.8155081797584, 548.5157696944922)","(488.37183423696666, 715.538317535587)","(82.6029640283345, 519.8035291004695)","(1356.9655285675908, 490.92813668769725)","(1104.1653198450852, 783.6650558939607)"
1922.0,"(1286.905478612088, 207.72155891661623)","(435.6690755101619, 840.6184236485767)","(428.80207319505064, 129.1778736822869)","(992.4355652554698, 687.1643744283241)","(264.20333540527423, 363.45017558859684)","(767.9464306388595, 548.4981908460197)","(488.59401338270084, 715.4237032816706)","(82.46847892211122, 519.5927833859125)","(1357.095700924753, 490.9134960042588)","(1103.9213736251872, 783.6103727905601)"
1923.0,"(1287.1124793087686, 207.8617399123814)","(435.60940187829743, 840.3756499727795)","(428.584340421081, 129.05502239356966)","(992.2293870034991, 687.0229865631647)","(264.4442082480463, 363.38324074255326)","(768.0766984856652, 548.4806998917896)","(488.816192528435, 715.3090890277541)","(82.33399381588794, 519.3820376713555)","(1357.225222420129, 490.8989285242375)","(1103.6774274052893, 783.5556896871594)"
1924.0,"(1287.3194800054493, 208.0019209081466)","(435.54972824643295, 840.1328762969822)","(428.3666076471114, 128.93217110485242)","(992.0232087515285, 686.8815986980054)","(264.6850810908184, 363.3163058965097)","(768.2063149932369, 548.4632963923307)","(489.0383716741692, 715.1944747738377)","(82.19950870966466, 519.1712919567985)","(1357.3540963080284, 490.8844338816163)","(1103.4334811853914, 783.5010065837588)"
1925.0,"(1287.52648070213, 208.14210190391177)","(435.49005461456846, 839.890102621185)","(428.1488748731418, 128.80931981613517)","(991.8170304995579, 686.7402108328461)","(264.9259539335905, 363.2493710504661)","(768.3352834182707, 548.445979910369)","(489.26055081990336, 715.0798605199212)","(82.06502360344138, 518.9605462422415)","(1357.4823258264882, 490.8700117122082)","(1103.1895349654935, 783.4463234803582)"
1926.0,"(1287.7334813988105, 208.28228289967694)","(435.430380982704, 839.6473289453877)","(427.9311420991721, 128.68646852741793)","(991.6108522475872, 686.5988229676867)","(265.1668267763626, 363.1824362044225)","(768.4636070011793, 548.4287500108172)","(489.48272996563753, 714.9652462660048)","(81.9305384972181, 518.7498005276846)","(1357.609914197356, 490.8556616536472)","(1102.9455887455956, 783.3916403769575)"
1927.0,"(1287.9404820954912, 208.42246389544212)","(435.3707073508395, 839.4045552695904)","(427.7134093252025, 128.5636172387007)","(991.4046739956166, 686.4574351025274)","(265.4076996191347, 363.11550135837894)","(768.5912889661734, 548.4116062607632)","(489.7049091113717, 714.8506320120883)","(81.79605339099481, 518.5390548131276)","(1357.7368646263692, 490.841383345379)","(1102.7016425256977, 783.3369572735569)"
1928.0,"(1288.1474827921718, 208.5626448912073)","(435.311033718975, 839.1617815937932)","(427.4956765512329, 128.44076594998344)","(991.1984957436459, 686.316047237368)","(265.6485724619068, 363.04856651233536)","(768.7183325213425, 548.3945482294594)","(489.9270882571059, 714.7360177581719)","(81.66156828477153, 518.3283090985706)","(1357.8631803032374, 490.8271764286521)","(1102.4576963057998, 783.2822741701563)"
1929.0,"(1288.3544834888526, 208.70282588697248)","(435.2513600871105, 838.9190079179959)","(427.2779437772633, 128.3179146612662)","(990.9923174916753, 686.1746593722087)","(265.8894453046789, 362.9816316662918)","(768.8447408587358, 548.3775754883121)","(490.14926740284005, 714.6214035042555)","(81.52708317854825, 518.1175633840136)","(1357.9888644017212, 490.81304054650883)","(1102.213750085902, 783.2275910667556)"
1930.0,"(1288.5614841855331, 208.84300688273765)","(435.19168645524604, 838.6762342421987)","(427.0602110032937, 128.19506337254896)","(990.7861392397047, 686.0332715070493)","(266.13031814745096, 362.9146968202482)","(768.9705171544422, 548.3606876108705)","(490.3714465485742, 714.506789250339)","(81.39259807232497, 517.9068176694566)","(1358.1139200797127, 490.7989753437763)","(1101.969803866004, 783.172907963355)"
1931.0,"(1288.768484882214, 208.98318787850283)","(435.13201282338156, 838.4334605664014)","(426.8424782293241, 128.07221208383172)","(990.579960987734, 685.89188364189)","(266.37119099022306, 362.8477619742046)","(769.0956645686699, 548.3438841728162)","(490.5936256943084, 714.3921749964226)","(81.25811296610169, 517.6960719548996)","(1358.238350479314, 490.78498046705744)","(1101.725857646106, 783.1182248599544)"
1932.0,"(1288.9754855788944, 209.123368874268)","(435.0723391915171, 838.1906868906042)","(426.6247454553545, 127.94936079511446)","(990.3737827357634, 685.7504957767306)","(266.61206383299515, 362.78082712816104)","(769.2201862458265, 548.3271647519521)","(490.8158048400426, 714.2775607425061)","(81.12362785987841, 517.4853262403426)","(1358.3621587269174, 490.77105556472213)","(1101.4819114262082, 783.0635417565537)"
1933.0,"(1289.1824862755752, 209.2635498700332)","(435.0126655596526, 837.9479132148069)","(426.4070126813849, 127.8265095063972)","(990.1676044837927, 685.6091079115713)","(266.85293667576724, 362.71389228211746)","(769.3440853145974, 548.3105289281923)","(491.03798398577675, 714.1629464885897)","(80.98914275365513, 517.2745805257856)","(1358.4853479332828, 490.7572002868985)","(1101.2379652063103, 783.0088586531531)"
1934.0,"(1289.3894869722558, 209.40373086579837)","(434.9529919277881, 837.7051395390097)","(426.18927990741525, 127.70365821767994)","(989.9614262318221, 685.467720046412)","(267.09380951853933, 362.6469574360739)","(769.4673648880243, 548.2939762835514)","(491.2601631315109, 714.0483322346732)","(80.85465764743185, 517.0638348112286)","(1358.6079211936164, 490.74341428546404)","(1100.9940189864124, 782.9541755497524)"
1935.0,"(1289.5964876689366, 209.54391186156354)","(434.8933182959236, 837.4623658632124)","(425.9715471334456, 127.58080692896269)","(989.7552479798514, 685.3263321812526)","(267.3346823613114, 362.5800225900303)","(769.5900280635842, 548.2775064021337)","(491.4823422772451, 713.9337179807568)","(80.72017254120857, 516.8530890966716)","(1358.7298815876484, 490.7296972140367)","(1100.7500727665144, 782.8994924463518)"
1936.0,"(1289.803488365617, 209.68409285732872)","(434.83364466405914, 837.2195921874152)","(425.753814359476, 127.45795564024543)","(989.5490697278808, 685.1849443160933)","(267.5755552040835, 362.5130877439867)","(769.7120779232663, 548.261118870123)","(491.70452142297927, 713.8191037268404)","(80.58568743498529, 516.6423433821146)","(1358.8512321797102, 490.71604872796655)","(1100.5061265466165, 782.8448093429512)"
1937.0,"(1290.0104890622977, 209.8242738530939)","(434.77397103219465, 836.9768185116179)","(425.5360815855064, 127.33510435152817)","(989.3428914759102, 685.0435564509339)","(267.8164280468556, 362.44615289794314)","(769.8335175336499, 548.2448132757725)","(491.92670056871344, 713.7044894729239)","(80.45120232876201, 516.4315976675576)","(1358.9719760188116, 490.70246848432674)","(1100.2621803267186, 782.7901262395505)"
1938.0,"(1290.2174897589784, 209.96445484885908)","(434.71429740033017, 836.7340448358207)","(425.31834881153674, 127.21225306281092)","(989.1367132239395, 684.9021685857746)","(268.0573008896277, 362.37921805189956)","(769.9543499459817, 548.2285892093936)","(492.1488797144476, 713.5898752190075)","(80.31671722253873, 516.2208519530006)","(1359.0921161387175, 490.6889561419051)","(1100.0182341068207, 782.7354431361499)"
1939.0,"(1290.424490455659, 210.10463584462426)","(434.6546237684657, 836.4912711600234)","(425.1006160375671, 127.08940177409366)","(988.9305349719689, 684.7607807206152)","(268.2981737323998, 362.312283205856)","(770.0745781962518, 548.2124462633466)","(492.3710588601818, 713.475260965091)","(80.18223211631545, 516.0101062384437)","(1359.211655558024, 490.6755113611956)","(1099.7742878869228, 782.6807600327493)"
1940.0,"(1290.6314911523398, 210.24481684038943)","(434.5949501366012, 836.2484974842262)","(424.8828832635974, 126.9665504853764)","(988.7243567199982, 684.6193928554559)","(268.5390465751719, 362.2453483598124)","(770.1942053052705, 548.1963840320299)","(492.59323800591596, 713.3606467111746)","(80.04774701009217, 515.7993605238867)","(1359.3305972802339, 490.6621338043896)","(1099.530341667025, 782.6260769293486)"
1941.0,"(1290.8384918490203, 210.3849978361546)","(434.5352765047367, 836.0057238084289)","(424.66515048962776, 126.84369919665914)","(988.5181784680276, 684.4780049902965)","(268.779919417944, 362.1784135137688)","(770.3132342787442, 548.1804021118697)","(492.81541715165014, 713.2460324572581)","(79.91326190386889, 515.5886148093297)","(1359.4489442938327, 490.64882313536765)","(1099.286395447127, 782.571393825948)"
1942.0,"(1291.045492545701, 210.5251788319198)","(434.47560287287223, 835.7629501326317)","(424.44741771565816, 126.72084790794189)","(988.312000216057, 684.3366171251372)","(269.02079226071606, 362.11147866772524)","(770.4316681073504, 548.1645001013104)","(493.0375962973843, 713.1314182033417)","(79.7787767976456, 515.3778690947727)","(1359.5666995723636, 490.6355790196908)","(1099.042449227229, 782.5167107225474)"
1943.0,"(1291.2524932423817, 210.66535982768497)","(434.41592924100775, 835.5201764568344)","(424.22968494168856, 126.59799661922463)","(988.1058219640863, 684.1952292599779)","(269.26166510348816, 362.04454382168166)","(770.5495097668137, 548.1486776008038)","(493.2597754431185, 713.0168039494253)","(79.64429169142232, 515.1671233802157)","(1359.6838660745018, 490.62240112459233)","(1098.7985030073312, 782.4620276191467)"
